transaction_id,customer_code,product_code,sale_date,quantity,unit_price,discount,payment_method,currency,sales_channel,region
TXN000241,CUST0058,PROD0002,2024-03-15,7,1546.19,18.02,CASH,EUR,MOBILE_APP,NORTE
TXN000242,CUST0056,PROD0027,2024-03-22,7,1784.44,30.51,CASH,EUR,PHONE,NORTE
TXN000243,CUST0099,PROD0003,2024-06-04,1,967.51,26.85,CREDIT_CARD,PEN,PHONE,ORIENTE
TXN000244,CUST0027,PROD0043,2024-01-05,5,695.37,37.3,CRYPTO,USD,STORE,NORTE
TXN000245,CUST0072,PROD0032,26/10/2024,3,1884.81,1.54,PAYPAL,USD,STORE,NORTE
TXN000246,CUST0038,PROD0023,2024-09-17,6,510.96,23.14,DEBIT_CARD,USD,MOBILE_APP,NORTE
TXN000239,CUST0013,PROD0015,2024-10-31,3,1289.39,,CRYPTO,USD,STORE,SUR
TXN000244,CUST0030,PROD0006,2024-06-27,8,1429.82,11.96,CASH,USD,ONLINE,SUR
TXN000249,CUST0018,PROD0023,2024-01-11,7,899.03,42.0,DEBIT_CARD,EUR,ONLINE,ORIENTE
TXN000250,CUST0050,PROD0021,2024-01-31,5,1060.44,12.25,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN000251,CUST0090,PROD0049,2024-10-11,9,1814.02,41.65,CASH,USD,PHONE,CENTRO
TXN000252,CUST0086,PROD0030,2024-07-27,9,25.96,10.13,CASH,PEN,PHONE,CENTRO
TXN000253,CUST0015,PROD0032,2024-02-02,2,646.69,43.7,DEBIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN000254,CUST0036,PROD0036,2024-04-10,5,767.41,25.82,BANK_TRANSFER,EUR,ONLINE,SUR
TXN000255,CUST0063,PROD0012,2024-06-26,6,1235.95,37.12,DEBIT_CARD,EUR,STORE,SUR
TXN000256,CUST0003,PROD0038,2024-07-27,3,816.46,,DEBIT_CARD,EUR,ONLINE,ORIENTE
TXN000257,CUST0037,PROD0045,2024-06-27,4,607.46,21.58,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN000258,CUST0053,PROD0042,2024-06-26,5,1151.32,43.12,BANK_TRANSFER,EUR,MOBILE_APP,CENTRO
TXN000259,CUST0091,PROD0010,2024-03-20,5,157.86,44.14,CRYPTO,EUR,MOBILE_APP,NORTE
TXN000260,CUST0065,PROD0006,2024-08-07,1,1992.8,39.3,PAYPAL,PEN,STORE,ORIENTE
TXN000261,CUST0051,PROD0029,2024-04-15,4,0,45.9,CASH,PEN,MOBILE_APP,CENTRO
TXN000262,CUST0066,PROD0046,2024-06-19,6,838.3,35.27,PAYPAL,PEN,STORE,NORTE
TXN000263,CUST0076,PROD0013,2024-06-12,8,1262.61,22.7,BANK_TRANSFER,USD,STORE,CENTRO
TXN000255,CUST0083,PROD0015,2024-05-26,6,1386.68,13.63,CASH,EUR,ONLINE,NORTE
TXN000265,CUST0041,PROD0027,2024-12-04,5,984.98,18.53,CASH,EUR,STORE,CENTRO
TXN000266,CUST0045,PROD0028,2024-06-28,9,541.21,41.51,PAYPAL,EUR,ONLINE,CENTRO
TXN000267,CUST0045,PROD0046,2024-08-22,8,427.69,4.09,CASH,PEN,ONLINE,NORTE
TXN000268,CUST0013,PROD0045,2024-07-28,3,1497.52,48.79,CRYPTO,EUR,MOBILE_APP,NORTE
TXN000269,CUST0021,PROD0005,2024-12-18,4,513.81,37.68,CASH,PEN,MOBILE_APP,ORIENTE
TXN000270,CUST0029,PROD0010,2024-06-17,2,1612.61,36.57,CASH,USD,STORE,CENTRO
TXN000271,CUST0004,PROD0039,2024-11-01,2,1099.72,17.86,CASH,PEN,MOBILE_APP,NORTE
TXN000271,CUST0066,PROD0026,2024-04-14,3,1818.5,51.59,DEBIT_CARD,USD,ONLINE,ORIENTE
TXN000273,CUST0055,PROD0035,2024-10-02,6,420.68,53.52,BANK_TRANSFER,PEN,PHONE,ORIENTE
TXN000274,CUST0002,PROD0038,2024-06-25,6,1602.0,13.78,BANK_TRANSFER,USD,MOBILE_APP,CENTRO
TXN000275,CUST0066,PROD0031,2024-10-14,4,1651.43,46.1,CREDIT_CARD,PEN,ONLINE,NORTE
TXN000276,CUST0090,PROD0005,2024-12-23,4,1931.4,41.36,DEBIT_CARD,EUR,PHONE,NORTE
TXN000277,CUST0055,PROD0044,22/01/2024,1,687.19,32.21,CREDIT_CARD,EUR,PHONE,CENTRO
TXN000278,CUST0062,PROD0032,2024-05-24,9,38.15,32.9,CASH,USD,STORE,SUR
TXN000279,CUST0073,PROD0021,2024-12-17,7,204.8,44.17,DEBIT_CARD,EUR,STORE,CENTRO
TXN000280,CUST0049,PROD0023,2024-06-04,2,1171.09,27.29,DEBIT_CARD,USD,MOBILE_APP,SUR
TXN000281,CUST0012,PROD0042,2024-12-04,7,1384.0,37.64,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN000282,CUST0066,PROD0032,2024-11-21,7,1365.79,7.62,CRYPTO,PEN,PHONE,NORTE
TXN000283,CUST0051,PROD0035,2024-12-06,4,628.07,19.2,BANK_TRANSFER,PEN,ONLINE,CENTRO
TXN000284,CUST0004,PROD0025,2024-03-20,6,1853.88,8.18,DEBIT_CARD,PEN,ONLINE,NORTE
TXN000285,CUST0016,PROD0024,2024-09-07,1,165.42,14.72,BANK_TRANSFER,EUR,STORE,SUR
TXN000286,CUST0087,PROD0017,2024-08-28,5,379.36,12.35,CREDIT_CARD,EUR,STORE,SUR
TXN000287,CUST0022,PROD0041,2024-03-14,5,11.26,21.02,CRYPTO,USD,STORE,ORIENTE
TXN000288,CUST0013,PROD0028,2024-12-31,8,1377.67,33.12,PAYPAL,PEN,ONLINE,NORTE
TXN000289,CUST0072,PROD0003,2024-08-28,2,441.34,39.43,PAYPAL,PEN,MOBILE_APP,SUR
TXN000290,CUST0001,PROD0010,2024-11-12,5,1931.41,47.73,PAYPAL,USD,ONLINE,NORTE
TXN000291,CUST0073,PROD0032,2024-09-21,2,429.27,,,EUR,PHONE,SUR
TXN000292,CUST0013,PROD0041,2024-02-14,6,1766.44,18.15,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN000293,CUST0026,PROD0049,2024-12-25,3,1692.04,41.46,DEBIT_CARD,PEN,MOBILE_APP,SUR
TXN000294,CUST0068,PROD0047,2024-01-25,4,61.98,48.8,CASH,EUR,MOBILE_APP,SUR
TXN000295,CUST0012,PROD0027,2024-07-10,3,352.46,2.39,PAYPAL,PEN,ONLINE,CENTRO
TXN000296,CUST0047,PROD0037,2024-11-21,10,361.21,0.08,PAYPAL,PEN,ONLINE,ORIENTE
TXN000297,CUST0027,PROD0034,2024-03-05,1,18.59,46.81,BANK_TRANSFER,USD,PHONE,NORTE
TXN000298,CUST0059,PROD0036,2024-04-10,8,230.88,15.35,CASH,USD,STORE,SUR
TXN000299,CUST0098,PROD0018,2024-04-20,1,1437.51,16.09,CRYPTO,USD,MOBILE_APP,CENTRO
TXN000300,CUST0034,PROD0036,2024-06-05,9,382.04,35.12,BANK_TRANSFER,USD,MOBILE_APP,SUR
TXN000296,CUST0047,PROD0019,2024-05-10,8,437.38,,DEBIT_CARD,PEN,STORE,CENTRO
TXN000294,CUST0065,PROD0034,2024-05-03,10,288.13,,CRYPTO,EUR,MOBILE_APP,NORTE
TXN000303,CUST0027,PROD0026,2024-10-06,3,319.09,40.68,CREDIT_CARD,PEN,ONLINE,SUR
TXN000304,CUST0057,PROD0013,2024-12-08,9,1819.17,39.73,CRYPTO,PEN,ONLINE,CENTRO
TXN000305,CUST0004,PROD0020,2024-09-03,7,431.14,,CREDIT_CARD,USD,ONLINE,SUR
TXN000306,CUST0081,PROD0035,2024-03-19,7,259.82,24.28,CASH,USD,STORE,CENTRO
TXN000307,CUST0086,PROD0011,2024-08-16,8,738.36,38.05,PAYPAL,USD,ONLINE,CENTRO
TXN000308,CUST0087,PROD0045,2024-09-07,7,34.93,29.97,CRYPTO,PEN,PHONE,CENTRO
TXN000309,CUST0044,PROD0040,2024-12-22,9,1149.39,22.82,CASH,PEN,PHONE,SUR
TXN000310,CUST0032,PROD0006,2024-07-03,3,952.31,15.2,CRYPTO,USD,ONLINE,ORIENTE
TXN000311,CUST0046,PROD0018,2024-03-11,5,1574.43,32.17,CRYPTO,PEN,PHONE,NORTE
TXN000312,CUST0011,PROD0014,2024-12-07,10,245.74,67.34,DEBIT_CARD,PEN,PHONE,ORIENTE
TXN000313,CUST0006,PROD0040,2024-05-27,3,182.25,19.52,DEBIT_CARD,EUR,STORE,SUR
TXN000314,CUST0047,PROD0033,2024-02-20,2,1721.52,19.12,CREDIT_CARD,USD,PHONE,SUR
TXN000315,CUST0027,PROD0013,2024-07-17,10,476.96,45.54,DEBIT_CARD,USD,ONLINE,CENTRO
TXN000316,CUST0031,PROD0039,2024-03-12,6,1031.88,19.96,CASH,USD,ONLINE,CENTRO
TXN000309,CUST0005,PROD0031,2024-10-19,3,1292.5,,PAYPAL,PEN,MOBILE_APP,SUR
TXN000318,CUST0017,PROD0009,2024-07-26,6,1513.9,42.0,PAYPAL,EUR,MOBILE_APP,ORIENTE
TXN000319,CUST0091,PROD0037,2024-10-06,7,965.28,35.04,BANK_TRANSFER,PEN,MOBILE_APP,CENTRO
TXN000320,CUST0047,PROD0004,2024-03-13,8,1456.09,37.34,PAYPAL,USD,ONLINE,NORTE
TXN000321,CUST0027,PROD0017,2024-10-11,5,1823.58,16.19,CREDIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN000322,CUST0019,PROD0006,2024-02-08,6,1710.23,36.7,PAYPAL,EUR,PHONE,CENTRO
TXN000323,CUST0055,PROD0048,2024-11-03,5,1663.93,,DEBIT_CARD,PEN,MOBILE_APP,SUR
TXN000324,CUST0057,PROD0022,2024-01-15,2,819.6,0.94,BANK_TRANSFER,USD,PHONE,CENTRO
TXN000325,CUST0048,PROD0049,2024-08-03,2,1841.7,23.93,BANK_TRANSFER,EUR,STORE,NORTE
TXN000326,CUST0010,PROD0033,2024-12-13,6,527.41,46.37,DEBIT_CARD,PEN,ONLINE,SUR
TXN000327,CUST0019,PROD0024,2024-05-13,4,1168.43,32.29,CASH,USD,ONLINE,NORTE
TXN000328,CUST0006,PROD0021,2024-02-04,2,123.19,14.17,CASH,PEN,ONLINE,SUR
TXN000321,CUST0032,PROD0014,2024-09-08,1,1628.1,,PAYPAL,USD,PHONE,SUR
TXN000327,CUST0006,PROD0028,2024-04-18,2,1446.97,,CRYPTO,PEN,STORE,ORIENTE
TXN000331,CUST0067,PROD0031,2024-11-03,8,444.92,9.73,CRYPTO,PEN,STORE,SUR
TXN000332,CUST0025,PROD0001,2024-09-26,1,1732.1,6.63,PAYPAL,USD,STORE,CENTRO
TXN000333,CUST0082,PROD0013,2024-11-27,6,710.94,2.19,DEBIT_CARD,EUR,STORE,SUR
TXN000334,CUST0054,PROD0032,11/11/2024,5,1343.5,5.85,CASH,USD,PHONE,SUR
TXN000335,CUST0037,PROD0048,2024-09-02,1,220.58,28.76,PAYPAL,USD,ONLINE,CENTRO
TXN000336,CUST0075,PROD0034,2024-04-07,7,995.51,30.02,DEBIT_CARD,PEN,PHONE,NORTE
TXN000337,CUST0016,PROD0030,2024-06-26,1,1920.92,2.48,PAYPAL,PEN,ONLINE,ORIENTE
TXN000338,CUST0009,PROD0048,06-02-2024,10,409.9,17.11,CRYPTO,PEN,PHONE,SUR
TXN000329,CUST0041,PROD0045,2024-04-18,6,432.48,52.62,CREDIT_CARD,USD,MOBILE_APP,SUR
TXN000340,CUST0094,PROD0026,2024-06-13,8,558.7,,,USD,PHONE,CENTRO
TXN000341,CUST0054,PROD0001,2024-03-05,9,1056.8,14.6,DEBIT_CARD,EUR,PHONE,ORIENTE
TXN000342,CUST0053,PROD0001,2024-02-05,3,1943.56,33.99,CRYPTO,USD,MOBILE_APP,CENTRO
TXN000343,CUST0022,PROD0007,2024-11-15,2,1857.71,8.84,CRYPTO,PEN,MOBILE_APP,SUR
TXN000341,CUST0038,PROD0015,2024-03-26,7,1151.61,,CRYPTO,EUR,PHONE,SUR
TXN000345,CUST0023,PROD0013,2024-01-09,1,1775.67,46.1,CASH,USD,STORE,ORIENTE
TXN000346,CUST0033,PROD0044,2024-11-20,9,871.82,75.58,CREDIT_CARD,USD,ONLINE,SUR
TXN000347,CUST0059,PROD0049,2024-03-14,2,1967.04,1.77,CRYPTO,EUR,MOBILE_APP,NORTE
TXN000348,CUST0097,PROD0009,2024-08-30,3,1838.85,32.68,PAYPAL,PEN,ONLINE,SUR
TXN000349,CUST0001,PROD0037,2024-03-23,8,786.62,28.21,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN000350,CUST0026,PROD0050,2024-10-14,1,726.47,23.01,BANK_TRANSFER,PEN,PHONE,CENTRO
TXN000351,CUST0020,PROD0046,2024-04-05,10,604.22,4.29,BANK_TRANSFER,EUR,STORE,SUR
TXN000352,CUST0075,PROD0045,2024-07-28,2,1909.99,44.15,CRYPTO,EUR,ONLINE,SUR
TXN000353,CUST0079,PROD0014,2024-03-18,10,248.19,15.98,CRYPTO,PEN,STORE,ORIENTE
TXN000354,CUST0080,PROD0031,2024-11-11,3,982.16,49.72,PAYPAL,PEN,ONLINE,NORTE
TXN000355,CUST0053,PROD0050,2024-06-05,3,1794.25,32.5,CRYPTO,PEN,MOBILE_APP,ORIENTE
TXN000356,CUST0082,PROD0047,2024-04-19,4,868.93,35.66,DEBIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN000357,CUST0045,PROD0048,2024-12-12,9,1375.39,49.83,PAYPAL,PEN,PHONE,ORIENTE
TXN000358,CUST0098,PROD0023,2024-07-10,10,999999.99,8.06,DEBIT_CARD,PEN,PHONE,NORTE
TXN000359,CUST0016,PROD0046,2024-07-13,9,388.53,36.19,BANK_TRANSFER,USD,PHONE,SUR
TXN000360,CUST0094,PROD0033,2024-10-13,9,46.5,0.25,CASH,USD,MOBILE_APP,CENTRO
TXN000361,CUST0079,PROD0026,2024-01-29,5,1298.34,1.71,CRYPTO,EUR,ONLINE,SUR
TXN000355,CUST0062,PROD0014,2024-04-27,4,1396.98,,CREDIT_CARD,USD,STORE,CENTRO
TXN000363,CUST0079,PROD0001,2024-10-05,5,1326.07,17.65,BANK_TRANSFER,USD,STORE,NORTE
TXN000361,CUST0088,PROD0014,2024-04-29,1,1027.16,66.99,BANK_TRANSFER,EUR,STORE,CENTRO
TXN000355,CUST0061,PROD0049,2024-03-28,4,198.64,,CASH,USD,PHONE,SUR
TXN000366,CUST0065,PROD0015,20241020,10,1468.92,24.47,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN000367,CUST0087,PROD0003,2024-06-12,10,1236.58,6.52,BANK_TRANSFER,PEN,PHONE,SUR
TXN000368,CUST0095,PROD0026,2024-04-23,3,1133.08,23.42,CASH,PEN,PHONE,NORTE
TXN000369,CUST0087,PROD0005,2024-04-23,1,1421.41,37.14,CASH,USD,STORE,CENTRO
TXN000370,CUST0020,PROD0041,2024-04-07,7,659.0,26.93,CASH,EUR,STORE,ORIENTE
TXN000371,CUST0030,PROD0042,2024-12-17,3,613.92,36.44,CRYPTO,PEN,ONLINE,CENTRO
TXN000372,CUST0022,PROD0032,2024-10-22,7,326.93,9.85,CREDIT_CARD,EUR,ONLINE,ORIENTE
TXN000369,CUST0008,PROD0042,2024-11-03,5,1448.02,40.39,PAYPAL,USD,PHONE,SUR
TXN000374,CUST0064,PROD0028,2024-12-07,6,518.29,10.95,CREDIT_CARD,PEN,STORE,ORIENTE
TXN000375,CUST0043,PROD0018,2024-07-16,2,1674.66,13.9,CRYPTO,PEN,STORE,SUR
TXN000376,CUST0092,PROD0030,2024-12-08,8,1253.62,9.98,CREDIT_CARD,USD,STORE,SUR
TXN000377,CUST0093,PROD0022,2024-12-18,4,350.33,8.12,CREDIT_CARD,PEN,ONLINE,ORIENTE
TXN000378,CUST0043,PROD0033,2024-02-13,3,112.37,9.43,PAYPAL,PEN,STORE,NORTE
TXN000379,CUST0043,PROD0047,2024-02-16,9,1453.39,10.71,BANK_TRANSFER,USD,MOBILE_APP,CENTRO
TXN000380,CUST0050,PROD0038,2024-09-19,7,1489.98,45.37,BANK_TRANSFER,PEN,PHONE,CENTRO
TXN000381,CUST0009,PROD0026,2024-11-14,7,83.9,8.7,CRYPTO,USD,PHONE,ORIENTE
TXN000382,CUST0060,PROD0030,2024-04-29,7,1436.76,27.43,BANK_TRANSFER,EUR,STORE,NORTE
TXN000383,CUST0040,PROD0029,2024-06-15,1,1247.92,29.9,BANK_TRANSFER,PEN,ONLINE,CENTRO
TXN000384,CUST0074,PROD0041,2024-09-10,6,868.65,18.08,CASH,USD,PHONE,NORTE
TXN000385,CUST0085,PROD0011,2024-02-16,1,508.94,5.17,CREDIT_CARD,EUR,STORE,ORIENTE
TXN000386,CUST0037,PROD0012,2024-02-26,7,1798.16,28.1,CRYPTO,USD,STORE,CENTRO
TXN000387,CUST0049,PROD0044,2024-01-01,3,177.76,31.88,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN000388,CUST0031,PROD0029,2024-04-23,8,1497.93,5.44,DEBIT_CARD,USD,ONLINE,ORIENTE
TXN000389,CUST0100,PROD0029,2024-02-10,6,407.24,42.11,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN000390,CUST0026,PROD0030,2024-09-24,9,287.25,4.71,CASH,USD,ONLINE,ORIENTE
TXN000391,CUST0063,PROD0013,2024-03-06,5,394.11,47.44,BANK_TRANSFER,EUR,MOBILE_APP,SUR
TXN000392,CUST0051,PROD0037,2024-10-11,5,1870.85,32.21,CREDIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN000393,CUST0085,PROD0015,2024-11-22,10,1555.25,5.28,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN000394,CUST0026,PROD0028,2024-11-12,7,1220.36,14.36,CASH,USD,MOBILE_APP,SUR
TXN000395,CUST0004,PROD0020,2024-07-12,10,1971.19,23.43,CRYPTO,PEN,STORE,ORIENTE
TXN000396,CUST0079,PROD0005,2024-08-17,1,539.16,,CREDIT_CARD,USD,STORE,NORTE
TXN000397,CUST0074,PROD0030,2024-01-22,8,1131.39,25.1,CREDIT_CARD,PEN,PHONE,CENTRO
TXN000396,CUST0096,PROD0001,2024-07-11,10,-10,12.01,CREDIT_CARD,PEN,STORE,SUR
TXN000399,CUST0054,PROD0012,2024-01-21,10,1681.38,,DEBIT_CARD,USD,STORE,SUR
TXN000400,CUST0078,PROD0036,2024-06-22,6,1333.33,9.9,CREDIT_CARD,EUR,ONLINE,SUR
TXN000401,CUST0026,PROD0041,2024-01-04,9,1360.8,30.78,BANK_TRANSFER,PEN,PHONE,SUR
TXN000402,CUST0092,PROD0011,2024-06-10,4,1523.71,37.1,DEBIT_CARD,USD,MOBILE_APP,ORIENTE
TXN000403,CUST0085,PROD0005,2024-04-11,7,191.52,35.69,BANK_TRANSFER,USD,ONLINE,ORIENTE
TXN000404,CUST0092,PROD0037,2024-01-12,9,102.45,0.58,BANK_TRANSFER,USD,MOBILE_APP,SUR
TXN000405,CUST0045,PROD0022,2024-12-09,4,1535.1,11.48,DEBIT_CARD,USD,MOBILE_APP,NORTE
TXN000406,CUST0018,PROD0047,2024-11-13,9,1897.93,5.22,DEBIT_CARD,USD,ONLINE,SUR
TXN000407,CUST0035,PROD0024,2024-06-27,1,1854.5,,DEBIT_CARD,PEN,STORE,NORTE
TXN000408,CUST0053,PROD0005,2024-08-16,9,629.1,35.31,BANK_TRANSFER,PEN,PHONE,SUR
TXN000409,CUST0006,PROD0021,2024-05-27,1,1757.8,17.93,DEBIT_CARD,PEN,STORE,NORTE
TXN000410,CUST0067,PROD0025,2024-01-18,6,1473.31,4.27,CREDIT_CARD,EUR,PHONE,CENTRO
TXN000411,CUST0073,PROD0040,2024-12-29,6,268.23,13.42,BANK_TRANSFER,PEN,STORE,SUR
TXN000412,CUST0062,PROD0019,2024-03-25,4,641.44,35.36,CRYPTO,PEN,ONLINE,CENTRO
TXN000413,CUST0088,PROD0020,2024-04-02,7,1274.2,30.08,DEBIT_CARD,PEN,ONLINE,ORIENTE
TXN000414,CUST0072,PROD0046,2024-10-31,7,605.18,31.41,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN000415,CUST0100,PROD0035,2024-10-07,2,488.03,42.58,PAYPAL,USD,MOBILE_APP,ORIENTE
TXN000416,CUST0024,PROD0010,2024-12-14,10,153.28,50.81,PAYPAL,USD,ONLINE,ORIENTE
TXN000417,CUST0075,PROD0041,2024-10-23,4,1942.16,45.24,DEBIT_CARD,EUR,ONLINE,SUR
TXN000418,CUST0029,PROD0024,2024-07-02,9,429.76,19.98,CRYPTO,EUR,STORE,SUR
TXN000419,CUST0067,PROD0027,2024-04-27,5,1390.11,38.5,DEBIT_CARD,USD,MOBILE_APP,CENTRO
TXN000420,CUST0093,PROD0033,2024-08-23,8,545.07,21.9,PAYPAL,USD,PHONE,NORTE
TXN000421,CUST0048,PROD0006,2024-06-04,1,15.93,41.37,PAYPAL,USD,STORE,NORTE
TXN000422,CUST0074,PROD0032,2024-01-12,8,261.35,35.55,DEBIT_CARD,USD,ONLINE,NORTE
TXN000423,CUST0013,PROD0036,2024-08-07,9,165.84,29.11,CRYPTO,USD,PHONE,SUR
TXN000424,CUST0084,PROD0016,2024-03-21,10,1551.82,2.68,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN000425,CUST0047,PROD0050,2024-07-25,9,708.31,9.9,CREDIT_CARD,USD,STORE,ORIENTE
TXN000426,CUST0074,PROD0032,2024-07-30,7,999999.99,46.36,CRYPTO,USD,ONLINE,SUR
TXN000427,CUST0070,PROD0015,2024-01-19,5,-10,78.06,DEBIT_CARD,USD,STORE,SUR
TXN000428,CUST0097,PROD0038,2024-03-15,3,1756.54,6.02,CREDIT_CARD,USD,ONLINE,ORIENTE
TXN000429,CUST0086,PROD0049,2024-01-15,3,784.4,28.88,CRYPTO,PEN,ONLINE,CENTRO
TXN000430,CUST0058,PROD0046,20240311,6,1384.13,9.31,CREDIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN000431,CUST0037,PROD0003,2024-03-26,6,1762.26,47.37,CASH,PEN,MOBILE_APP,ORIENTE
TXN000432,CUST0022,PROD0040,2024-01-30,5,1577.85,18.54,BANK_TRANSFER,USD,PHONE,CENTRO
TXN000433,CUST0096,PROD0030,2024-05-10,9,95.21,5.35,CRYPTO,EUR,STORE,CENTRO
TXN000434,CUST0039,PROD0014,2024-12-09,3,317.25,22.51,PAYPAL,EUR,PHONE,NORTE
TXN000435,CUST0023,PROD0024,2024-07-17,9,1083.85,38.16,PAYPAL,USD,MOBILE_APP,ORIENTE
TXN000436,CUST0025,PROD0015,2024-09-19,7,1186.83,27.82,DEBIT_CARD,EUR,MOBILE_APP,CENTRO
TXN000437,CUST0056,PROD0040,2024-05-22,10,312.13,43.82,PAYPAL,PEN,MOBILE_APP,NORTE
TXN000438,CUST0084,PROD0050,2024-03-09,7,1982.47,8.09,PAYPAL,EUR,STORE,SUR
TXN000439,CUST0076,PROD0042,2024-04-22,3,280.86,,CREDIT_CARD,PEN,MOBILE_APP,CENTRO
TXN000440,CUST0040,PROD0032,2024-03-25,8,484.75,17.71,PAYPAL,USD,PHONE,SUR
TXN000441,CUST0090,PROD0046,2024-05-17,3,1907.0,44.98,BANK_TRANSFER,PEN,STORE,CENTRO
TXN000442,CUST0096,PROD0048,2024-01-20,1,789.38,8.08,DEBIT_CARD,EUR,ONLINE,NORTE
TXN000443,CUST0067,PROD0034,12-30-2024,3,999999.99,4.72,CREDIT_CARD,PEN,ONLINE,NORTE
TXN000444,CUST0024,PROD0030,2024-04-05,4,1606.18,29.63,CRYPTO,PEN,MOBILE_APP,CENTRO
TXN000445,CUST0032,PROD0032,2024-11-03,1,774.91,10.22,CREDIT_CARD,PEN,STORE,ORIENTE
TXN000446,CUST0091,PROD0046,2024-04-16,7,1940.59,20.61,CASH,PEN,MOBILE_APP,SUR
TXN000447,CUST0037,PROD0045,2024-03-22,6,707.54,17.64,PAYPAL,USD,PHONE,NORTE
TXN000448,CUST0043,PROD0021,2024-09-14,9,896.33,15.07,DEBIT_CARD,USD,PHONE,NORTE
TXN000440,CUST0010,PROD0011,2024-12-22,2,413.4,,BANK_TRANSFER,EUR,PHONE,ORIENTE
TXN000450,CUST0027,PROD0003,2024-06-20,1,198.34,34.79,CASH,USD,MOBILE_APP,SUR
TXN000451,CUST0016,PROD0027,2024-04-06,6,580.83,41.2,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN000452,CUST0031,PROD0048,2024-04-12,2,319.08,19.75,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN000453,CUST0018,PROD0048,2024-03-05,1,535.07,34.21,PAYPAL,PEN,PHONE,ORIENTE
TXN000454,CUST0054,PROD0022,2024-12-01,7,1160.96,28.43,CREDIT_CARD,EUR,ONLINE,CENTRO
TXN000455,CUST0071,PROD0044,2024-09-05,6,654.3,21.44,CREDIT_CARD,PEN,ONLINE,ORIENTE
TXN000456,CUST0058,PROD0038,2024-08-31,9,1727.47,4.94,CREDIT_CARD,USD,STORE,SUR
TXN000457,CUST0064,PROD0005,2024-06-22,2,936.71,49.4,CRYPTO,EUR,ONLINE,NORTE
TXN000458,CUST0064,PROD0017,03/06/2024,7,1346.55,2.02,CASH,EUR,ONLINE,NORTE
TXN000459,CUST0067,PROD0039,08-24-2024,7,1801.94,43.46,PAYPAL,PEN,PHONE,CENTRO
TXN000460,CUST0094,PROD0047,2024-05-28,3,1443.37,17.8,CASH,PEN,MOBILE_APP,NORTE
TXN000461,CUST0048,PROD0016,2024-05-24,4,955.63,48.29,CASH,USD,PHONE,CENTRO
TXN000462,CUST0075,PROD0046,2024-01-10,2,907.01,21.37,CREDIT_CARD,PEN,STORE,NORTE
TXN000463,CUST0068,PROD0005,2024-01-18,8,223.67,99.3,DEBIT_CARD,EUR,ONLINE,SUR
TXN000464,CUST0045,PROD0047,2024-09-14,5,337.75,34.23,CRYPTO,PEN,STORE,SUR
TXN000465,CUST0017,PROD0005,2024-10-13,6,995.99,17.32,CRYPTO,EUR,MOBILE_APP,ORIENTE
TXN000466,CUST0029,PROD0012,2024-01-11,9,67.06,14.03,BANK_TRANSFER,USD,STORE,NORTE
TXN000467,CUST0007,PROD0043,2024-04-08,9,999999.99,5.42,PAYPAL,PEN,PHONE,CENTRO
TXN000468,CUST0027,PROD0041,2024-09-24,4,1370.89,33.36,CREDIT_CARD,USD,PHONE,SUR
TXN000469,CUST0010,PROD0026,2024-05-05,9,379.7,22.15,CRYPTO,PEN,PHONE,CENTRO
TXN000470,CUST0062,PROD0016,2024-12-31,5,330.25,15.97,PAYPAL,PEN,MOBILE_APP,CENTRO
TXN000471,CUST0032,PROD0019,2024-04-01,7,-10,27.54,CREDIT_CARD,USD,PHONE,NORTE
TXN000472,CUST0064,PROD0027,2024-10-17,5,1183.99,28.05,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN000473,CUST0063,PROD0020,2024-01-04,9,1764.21,29.01,BANK_TRANSFER,PEN,STORE,SUR
TXN000474,CUST0008,PROD0038,2024-05-10,9,252.52,23.35,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN000475,CUST0092,PROD0037,2024-11-05,9,1561.31,5.51,DEBIT_CARD,USD,STORE,CENTRO
TXN000476,CUST0087,PROD0045,2024-07-04,2,31.11,18.66,DEBIT_CARD,PEN,PHONE,SUR
TXN000477,CUST0061,PROD0006,2024-12-30,2,563.69,24.37,CRYPTO,PEN,STORE,NORTE
TXN000478,CUST0079,PROD0014,2024-09-23,9,1552.91,32.21,CASH,USD,STORE,ORIENTE
